Y,X,utc,numSV
12.3582544066667,76.5962061483333,11:24:53,6
12.3582533383333,76.5962082083333,11:24:50,7
12.3582115775337,76.5961898540334,11:24:35,8
12.3583374966667,76.5960340583333,11:17:03,6
12.3581995216667,76.5962247583333,11:15:58,7
12.3583361433333,76.5960354816667,11:17:05,7
12.3583379033333,76.59603375,11:16:56,7
12.3582673166667,76.5962169983333,11:16:13,8
12.3583358066667,76.596044335,11:16:40,9
12.358337535,76.5960363666667,11:17:07,7
12.358237813845,76.5961895287076,11:24:38,6
12.3582543816667,76.5962032,11:24:09,7
12.3583353433333,76.5960350916667,11:17:19,6
12.3583375116667,76.59603626,11:17:09,7
12.3583389133333,76.5960319316667,11:16:44,8
12.358357905,76.5960331783333,11:15:05,7
12.358204145,76.59613283,11:15:46,9
12.3582018266667,76.5961945616667,11:15:54,7
12.3582064208671,76.5962051223667,11:24:33,7
12.35823645,76.5962512683333,11:16:06,9
12.3583351716667,76.5960354233333,11:17:23,7
12.358334495,76.5960349416667,11:17:26,8
12.3581993533333,76.5962130833333,11:15:56,7
12.3583615266667,76.5960367166667,11:15:00,8
12.358216335,76.5960096516667,11:15:26,7
12.3582836183333,76.5961900383333,11:16:17,7
12.35824662,76.5962448533333,11:16:08,9
12.35829317,76.5961700966667,11:16:21,7
12.3582158,76.5962505216667,11:16:02,9
12.3582003716667,76.5960660966667,11:15:38,5
12.3582328833333,76.59622899,11:24:23,6
12.358339225,76.5960318466667,11:16:46,6
12.3583387,76.59603216,11:16:49,6
12.3582473583333,76.5960191716667,11:15:23,4
12.3583640683333,76.5960367133333,11:14:58,6
12.3582539283333,76.596202425,11:24:13,6
12.3582293012414,76.5962260168148,11:24:28,7
12.3583376133333,76.5960339883333,11:17:01,6
12.358357475,76.5960326383333,11:15:07,7
12.35832163,76.5961004116667,11:16:32,9
12.358337475,76.59603625,11:17:09,7
12.358316585,76.5961144083333,11:16:30,8
12.3583370516667,76.596036955,11:17:14,8
12.358202275,76.5961183183333,11:15:44,8
12.3582033166667,76.5960533733333,11:15:34,9
12.3582068892004,76.5962122023667,11:24:32,7
12.3583393266667,76.5960319033333,11:16:45,7
12.3583374683333,76.59603974,11:17:12,6
12.3583185783333,76.596108425,11:16:31,9
12.35820285,76.5962369266667,11:16:00,8
12.35820125,76.5962344233333,11:15:59,8
12.3582486116667,76.5961928683333,11:24:46,7
12.3582508316667,76.5962009116667,11:24:03,6
12.358254645,76.5962016733333,11:24:12,5
12.358292405,76.596175015,11:16:20,7
12.35833568,76.59603525,11:17:18,7
12.3582968166667,76.5960291966667,11:15:16,5
12.3581995366667,76.5962031316667,11:15:55,7
12.3582543933333,76.5962063483333,11:24:54,6
12.35822817,76.596252795,11:16:04,9
12.3583577816667,76.5960334166667,11:15:04,7
12.3583375083333,76.59603631,11:17:08,7
12.3583578616667,76.5960342683333,11:15:02,10
12.3582151375337,76.5961863107001,11:24:36,8
12.3583384533333,76.5960294633333,11:15:11,6
12.3582659065778,76.5960440091412,11:15:20,2
12.35824844,76.5962077766667,11:24:49,7
12.3582563,76.5962051633333,11:24:07,5
12.35833911,76.5960318733333,11:16:47,6
12.3582022983333,76.5961718933333,11:15:51,8
12.3583019916667,76.5961495133333,11:16:24,8
12.3582533683333,76.5960203883333,11:15:22,4
12.358338335,76.5960322366667,11:16:51,7
12.358202105,76.5960442283333,11:15:32,8
12.3582366721784,76.5961885803743,11:24:39,7
12.3582105325337,76.5962249240334,11:24:30,7
12.3582633816667,76.5962222933333,11:16:12,8
12.35820102,76.59602546,11:15:30,8
12.358338145,76.5960366716667,11:17:10,7
12.35823866,76.5961861766667,11:24:44,8
12.3583287366667,76.5960773633333,11:16:35,8
12.3583141783333,76.5960254083333,11:15:14,5
12.3583387966667,76.5960401416667,11:17:13,8
12.3583320833333,76.5960356883333,11:17:29,6
12.3583578083333,76.5960320816667,11:15:06,7
12.358338325,76.59603367,11:16:55,7
12.35820208,76.5960891383333,11:15:41,6
12.3583327966667,76.596060125,11:16:38,9
12.358254445,76.5962035133333,11:24:18,7
12.35820448,76.596057105,11:15:35,9
12.3582877333333,76.596036155,11:15:17,3
12.3583261633333,76.5960868083333,11:16:34,9
12.3582059451777,76.5962456628299,11:24:27,4
12.35823444,76.5961855216667,11:24:43,7
12.358227705,76.59623151,11:24:24,6
12.3582457838936,76.59619607353,11:24:37,8
12.358312,76.5961261916667,11:16:28,10
12.358316095,76.5961159416667,11:16:30,9
12.3582488433333,76.5962042116667,11:24:48,7
12.3583384266667,76.5960322133333,11:16:51,6
12.3582550383333,76.5961998133333,11:24:06,4
12.3582461516667,76.5962173833333,11:24:21,4
12.3583363716667,76.59603513,11:17:00,7
12.3582038833333,76.5961398333333,11:15:47,9
12.3582543383333,76.5962045183333,11:24:11,5
12.3582073242004,76.5962149273667,11:24:31,7
12.3582016283333,76.596186295,11:15:53,7
12.3582546133333,76.5962053316667,11:24:57,6
12.3583139816667,76.596122155,11:16:29,9
12.3583323133333,76.59603458,11:17:33,7
12.35827997,76.5961979941519,11:16:16,7
12.3583347466667,76.596034945,11:17:25,8
12.358303965,76.5960257216667,11:15:15,7
12.358357765,76.596034325,11:15:03,7
12.35833369,76.5960353233333,11:17:28,7
12.3582023616667,76.596120825,11:15:45,8
12.3583212066667,76.5961016916667,11:16:32,9
12.358313375,76.5961234116667,11:16:28,10
12.3582022133333,76.596084595,11:15:40,8
12.3583388066667,76.5960333666667,11:16:53,7
12.3583388083333,76.5960321116667,11:16:49,6
12.3581991233333,76.5960201216667,11:15:29,9
12.3582571883333,76.5962303066667,11:16:10,8
12.3582248633333,76.5961860883333,11:24:41,8
12.35833199,76.5960345066667,11:17:34,8
12.3583392683333,76.5960318166667,11:16:46,6
12.358335785,76.5960350366667,11:17:20,6
12.35836414,76.59603676,11:14:57,6
12.3583384683333,76.59603349,11:16:54,7
12.3582534616667,76.5962051966667,11:24:16,5
12.35820337,76.5961405666667,11:15:48,8
12.3583371733333,76.5960337616667,11:16:57,7
12.358252625,76.5961979933333,11:24:04,4
12.3582029716667,76.5960507133333,11:15:33,9
12.35825286,76.5962080633333,11:24:50,7
12.358333345,76.5960350733333,11:17:30,8
12.3582305616667,76.59618581,11:24:42,7
12.3583610433333,76.59603479,11:15:01,8
12.3583226416667,76.5960973283333,11:16:32,10
12.3583375183333,76.5960339633333,11:17:02,6
12.358236155,76.5960161216667,11:15:24,6
12.3583109916667,76.5961293333333,11:16:28,9
12.3581996266667,76.5960231816667,11:15:29,9
12.35819996,76.5962278666667,11:15:58,7
12.3583387066667,76.5960321016667,11:16:50,6
12.3582007683333,76.596193135,11:15:54,6
12.3582061892004,76.5962026107001,11:24:33,7
12.3582537616667,76.5962032016667,11:24:09,6
12.3581991233333,76.59620971,11:15:56,8
12.3583574816667,76.5960344183333,11:15:02,9
12.35833544,76.5960356816667,11:17:22,7
12.3583579016667,76.5960330566667,11:15:05,7
12.3582491133333,76.5962018516667,11:24:47,7
12.35833166,76.5960339466667,11:17:36,9
12.3581999583333,76.5960135466667,11:15:28,6
12.3583261,76.59602738,11:15:12,6
12.35825306,76.5961975366667,11:24:05,5
12.3582741216667,76.5962043133333,11:16:15,8
12.35836499,76.5960367883333,11:14:56,5
12.3582958566667,76.5961643133333,11:16:22,8
12.3582001816667,76.5960611966667,11:15:36,6
12.3583389233333,76.596031895,11:16:44,8
12.3582541716667,76.5962039866667,11:24:17,7
12.35820309,76.5961589016667,11:15:50,7
12.3583345316667,76.5960508266667,11:16:39,10
12.3582693383333,76.5962134966667,11:16:13,8
12.358202345,76.5961000516667,11:15:42,8
12.3582066908671,76.5962010807001,11:24:33,8
12.358337665,76.5960363016667,11:17:07,7
12.358202265,76.5961803316667,11:15:53,7
12.3582480833333,76.59619204,11:24:45,8
12.3583641516667,76.5960365616667,11:14:58,6
12.3583375283333,76.5960339416667,11:17:02,6
12.358339345,76.596031915,11:16:43,8
12.3583271533333,76.59602749,11:15:12,4
12.358253685,76.596207555,11:24:51,6
12.3583567816667,76.596033055,11:15:07,8
12.3583365566667,76.5960352466667,11:17:04,7
12.3583615283333,76.596036185,11:15:00,8
12.3582421716667,76.5962492066667,11:16:06,9
12.3583354166667,76.5960482483333,11:16:39,9
12.358337345,76.5960360933333,11:17:06,7
12.358203195,76.59605354,11:15:34,10
12.358248025,76.59621284,11:24:20,5
12.3583521466667,76.5960309066667,11:15:09,9
12.35834947,76.5960309833333,11:15:09,8
12.358357835,76.59603377,11:15:04,7
12.35824962,76.5961950966667,11:24:46,7
12.3583317033333,76.59603407,11:17:35,9
12.3583201633333,76.59602603,11:15:13,5
12.3583357383333,76.5960352033333,11:17:18,7
12.3582947116667,76.596031095,11:15:16,4
12.3582014116667,76.596106555,11:15:43,9
12.3583301983333,76.5960712516667,11:16:36,10
12.35819955,76.5960616583333,11:15:37,6
12.358258835,76.596227965,11:16:11,8
12.3582024216667,76.5961688916667,11:15:51,8
12.3583321616667,76.596062385,11:16:37,9
12.358308815,76.5961358183333,11:16:27,9
12.3583339616667,76.5960341016667,11:17:39,9
12.3583376033333,76.596036465,11:17:09,7
12.358203775,76.596072125,11:15:39,9
12.358337005,76.596035905,11:17:06,7
12.3582394116667,76.596225565,11:24:22,7
12.3582558433333,76.5962048383333,11:24:07,5
12.3583343933333,76.5960347166667,11:17:33,7
12.3583367333333,76.596036325,11:17:15,7
12.35824102,76.5961866533333,11:24:44,8
12.3583334183333,76.596035075,11:17:29,8
12.3583578716667,76.5960321816667,11:15:06,7
12.3583339633333,76.5960340783333,11:17:39,9
12.3583366333333,76.5960405016667,11:16:41,9
12.3582044216667,76.596149355,11:15:49,7
12.3582042316667,76.5960544066667,11:15:35,9
12.3583283933333,76.596079995,11:16:35,9
12.35821904,76.5962336833333,11:24:25,6
12.3583110366667,76.5960254383333,11:15:14,7
12.35833193,76.5960336833333,11:17:37,9
12.3582562766667,76.5962035633333,11:24:10,4
12.3582042066667,76.5961442166667,11:15:48,8
12.3583384333333,76.5960335733333,11:16:55,7
12.3582019833333,76.5960919233333,11:15:41,8
12.3582161075337,76.5962310407001,11:24:29,7
12.3583354366667,76.5960350466667,11:17:19,6
12.3582762337775,76.5960442728003,11:15:17,6
12.358254275,76.5962059883333,11:24:55,6
12.3582138483333,76.596249415,11:16:02,9
12.3583340116667,76.5960341033333,11:17:39,9
12.3583349466667,76.59603518,11:17:24,7
12.358212805,76.596009695,11:15:26,8
12.3582014416667,76.5960359666667,11:15:31,9
12.3583274233333,76.5960825483333,11:16:34,8
12.3582102783333,76.596246125,11:16:01,9
12.3582912516667,76.5961772133333,11:16:19,8
12.35825361,76.596202545,11:24:14,6
12.3583054533333,76.5961417983333,11:16:26,9
12.3583378433333,76.59603386,11:16:56,7
12.3583384816667,76.59603226,11:16:51,7
12.3582538333333,76.59619858,11:24:06,4
12.3582069542004,76.5961996473667,11:24:34,8
12.3583368583333,76.5960347766667,11:16:59,7
12.3583358833333,76.5960354266667,11:17:17,7
12.3582044633333,76.596136535,11:15:47,9
12.358254985,76.5962030683333,11:24:11,7
12.358331815,76.5960337883333,11:17:37,9
12.358254575,76.5962053166667,11:24:57,6
12.3583342216667,76.5960350233333,11:17:27,7
12.3582628883333,76.5960320683333,11:15:21,4
12.3582546916667,76.5962035033333,11:24:19,6
12.3583651316667,76.5960366966667,11:14:55,5
12.3582149533333,76.5962337416667,11:24:26,4
12.3583348516667,76.5960347616667,11:17:25,8
12.3583071783333,76.5960247,11:15:15,7
12.358357345,76.5960345283333,11:15:03,9
12.35828547,76.596186475,11:16:18,7
12.3583642283333,76.5960366716667,11:14:57,6
12.3583203016667,76.5961038433333,11:16:31,8
12.3583339216667,76.5960340566667,11:17:41,9
12.3582021,76.596081405,11:15:40,6
12.3583377416667,76.5960340633333,11:17:01,6
12.3582019916667,76.5961737166667,11:15:52,8
12.3582218266667,76.5962328916667,11:24:25,6
12.35833336,76.5960350283333,11:17:30,8
12.35833915,76.59603183,11:16:46,6
12.3583357983333,76.5960350133333,11:17:20,6
12.35820244,76.596114,11:15:44,9
12.3582470166667,76.596191355,11:24:45,8
12.3582335116667,76.5962524683333,11:16:05,9
12.3582008783333,76.5962299966667,11:24:28,7
12.3582390655117,76.5961891137076,11:24:39,7
12.3582320133333,76.596014785,11:15:24,7
12.358336645,76.5960353166667,11:17:03,7
12.35820287,76.5960526633333,11:15:33,9
12.3582538283333,76.5962083366667,11:24:50,7
12.358199295,76.596013855,11:15:28,6
12.3582769516667,76.5961994966667,11:16:16,7
12.3582545516667,76.5962337533333,11:16:10,8
12.3583386483333,76.5960321216667,11:16:50,6
12.358361465,76.5960354,11:15:01,8
12.3583366133333,76.5960346833333,11:16:58,5
12.358247585,76.5962143333333,11:24:21,5
12.3583533283333,76.5960311733333,11:15:09,9
12.3583382583333,76.596032485,11:16:42,8
12.3582542466667,76.5962035533333,11:24:15,7
12.358357795,76.5960325916667,11:15:05,7
12.35822032,76.5961841583333,11:24:41,7
12.35820091,76.5961896866667,11:15:54,6
12.358230325,76.5962304316667,11:24:24,6
12.3582523166667,76.5962079583333,11:24:49,7
12.3581993116667,76.59620648,11:15:56,7
12.35828129,76.5961951466667,11:16:16,8
12.3582484966667,76.5962058416667,11:24:48,8
12.3583338983333,76.59603404,11:17:40,9
12.358271345,76.5962102333333,11:16:14,8
12.3582173908671,76.5961849023667,11:24:36,8
12.3583316766667,76.596034045,11:17:36,9
12.3582687465186,76.5960424076818,11:15:20,2
12.3583328166667,76.5960345683333,11:17:33,7
12.3582183033333,76.596182685,11:24:40,7
12.35825323,76.5961976033333,11:24:05,4
12.3582021916667,76.596183565,11:15:53,7
12.35825326,76.5962361183333,11:16:09,9
12.3583375533333,76.5960337216667,11:16:56,7
12.3582369333333,76.5961856,11:24:43,7
12.3583355533333,76.59604698,11:16:40,10
12.3583317383333,76.59603384,11:17:37,9
12.35824886,76.5962009683333,11:24:47,7
12.3583631,76.596036825,11:14:58,7
12.3583375683333,76.5960339683333,11:17:02,6
12.3582294468337,76.5962280352369,11:24:26,4
12.358337605,76.59603629,11:17:07,7
12.358334645,76.5960350283333,11:17:26,8
12.3582723316667,76.59620811,11:16:14,8
12.358251695,76.5962083066667,11:24:20,4
12.358255135,76.5962038166667,11:24:08,5
12.3581991266667,76.59601545,11:15:28,8
12.3583312583333,76.5960281083333,11:15:12,6
12.3582512785785,76.596203769082,11:24:40,8
12.3582171966667,76.59625111,11:16:03,9
12.3582484083333,76.5962430483333,11:16:08,9
12.3583391366667,76.5960319983333,11:16:48,6
12.3583389966667,76.59603204,11:16:48,6
12.35835431,76.5960314816667,11:15:09,8
12.358326565,76.5960853766667,11:16:34,9
12.3583392083333,76.5960319666667,11:16:48,6
12.358223975,76.596012125,11:15:25,7
12.35825115,76.596239255,11:16:09,9
12.3582111566667,76.5962469183333,11:16:01,9
12.358252815,76.596198025,11:24:04,4
12.358201915,76.5961094666667,11:15:43,8
12.3582981933333,76.5961580616667,11:16:23,7
12.3583357716667,76.5960353066667,11:17:17,7
12.35825365,76.5962025183333,11:24:13,5
12.3582536316667,76.596204945,11:24:16,5
12.35831531,76.5961184783333,11:16:29,10
12.3583376333333,76.5960365283333,11:17:10,7
12.3582542533333,76.5962007366667,11:24:12,5
12.3583334966667,76.596034755,11:17:31,7
12.3583366733333,76.5960353133333,11:17:06,6
12.3583352166667,76.5960355433333,11:17:23,7
12.3582408305117,76.5961900703743,11:24:39,7
12.3582016633333,76.596196065,11:15:55,7
12.358254375,76.5962063833333,11:24:54,6
12.3583370233333,76.59603558,11:17:15,7
12.3582061192004,76.5962038857001,11:24:33,7
12.358204685,76.5960110816667,11:15:27,8
12.3583421266667,76.5960296266667,11:15:10,6
12.3582554366667,76.5960223266667,11:15:22,4
12.3582020083333,76.5961108833333,11:15:43,8
12.35829419,76.5961676533333,11:16:21,7
12.3582551083333,76.5962031466667,11:24:18,6
12.3582542783333,76.5962058733333,11:24:55,6
12.35825488,76.5962032316667,11:24:10,5
12.3582070342004,76.5962136640334,11:24:32,7
12.3582300816667,76.5960144083333,11:15:24,7
12.3583364883333,76.596035195,11:17:03,7
12.3582022233333,76.5960396266667,11:15:31,9
12.3582141625337,76.5962290207001,11:24:29,5
12.3581992816667,76.5962113266667,11:15:56,8
12.3583359466667,76.5960354783333,11:17:17,7
12.358336445,76.5960353316667,11:17:05,7
12.3583380383333,76.596033855,11:16:56,7
12.3582679883333,76.596216015,11:16:13,8
12.3582018416667,76.5960963733333,11:15:42,8
12.3582037633333,76.5960706933333,11:15:38,8
12.3583095733333,76.5961341933333,11:16:27,10
12.35823836,76.5962263083333,11:24:23,7
12.3583390283333,76.5960318383333,11:16:44,8
12.3582538716667,76.5962045883333,11:24:17,7
12.3582024683333,76.5961614966667,11:15:50,8
12.358338645,76.5960321416667,11:16:49,6
12.3582017566667,76.5960933766667,11:15:41,8
12.3582548266667,76.596201925,11:24:11,5
12.35825387,76.596202695,11:24:14,7
12.3583320683333,76.59603425,11:17:34,10
12.3583032733333,76.5961462766667,11:16:25,8
12.3582543616667,76.59620579,11:24:55,6
12.3582078425337,76.5961969573667,11:24:34,8
12.358336985,76.5960347,11:16:59,7
12.358338615,76.5960372566667,11:17:11,7
12.358281865,76.596194115,11:16:17,8
12.358333275,76.5960352916667,11:17:28,7
12.3582018616667,76.5961849716667,11:15:53,7
12.3583192483333,76.59610607,11:16:31,10
12.35833489,76.5960337233333,11:17:32,6
12.3582038866667,76.5960692,11:15:38,8
12.3582603466667,76.5960300416667,11:15:21,5
12.3582537983333,76.59620521,11:24:19,4
12.3582105533333,76.596009685,11:15:26,7
12.3583394233333,76.5960326533333,11:16:52,8
12.35820165,76.5961750166667,11:15:52,8
12.358289125,76.596181045,11:16:19,7
12.3583339833333,76.5960340433333,11:17:41,9
12.3583388066667,76.5960333866667,11:16:54,7
12.3583357216667,76.5960456616667,11:16:40,10
12.3582517779566,76.5962050744291,11:24:28,5
12.35833782,76.5960341383333,11:17:01,6
12.3582368571784,76.5961892703743,11:24:38,6
12.3582243883333,76.59623236,11:24:25,6
12.3582008016667,76.596012875,11:15:28,7
12.358202865,76.5961543283333,11:15:49,7
12.3582043833333,76.596075315,11:15:39,8
12.35820236,76.5961167366667,11:15:44,8
12.3582452216667,76.5961897216667,11:24:45,8
12.3583377366667,76.596038055,11:17:12,6
12.3582023233333,76.59616568,11:15:51,8
12.3583316933333,76.5960652,11:16:37,9
12.3583366116667,76.596035245,11:17:04,7
12.3583390216667,76.5960334216667,11:16:53,7
12.3581991683333,76.5960165866667,11:15:29,7
12.3582541,76.596202965,11:24:15,7
12.3582564516667,76.5962314366667,11:16:10,8
12.35824751,76.596243985,11:16:08,9
12.3583643133333,76.5960366983333,11:14:57,6
12.3582090908671,76.5961932657001,11:24:35,8
12.3583348683333,76.5960345766667,11:16:58,5
12.3582327371784,76.5961882303743,11:24:38,8
12.35835989,76.5960339066667,11:15:02,8
12.358286435,76.5961854266667,11:16:18,7
12.35822325,76.59618552,11:24:41,8
12.3582048666667,76.596242265,11:16:01,9
12.35826912,76.5960322883333,11:15:20,2
12.358346545,76.5960307983333,11:15:10,8
12.358332165,76.5960334883333,11:17:38,9
12.3583374033333,76.5960365383333,11:17:08,7
12.3583391083333,76.59603186,11:16:47,6
12.3583647816667,76.5960366766667,11:14:56,6
12.3583340033333,76.59603408,11:17:40,9
12.3583402166667,76.5960295933333,11:15:11,6
12.3582906616667,76.596178685,11:16:19,8
12.3583156383333,76.5961172833333,11:16:29,9
12.35820355,76.596177965,11:24:37,8
12.3582545916667,76.5962051633333,11:24:56,6
12.3583189083333,76.5961071583333,11:16:31,9
12.358200855,76.5960329983333,11:15:30,8
12.3583370616667,76.5960351183333,11:17:16,8
12.3583387483333,76.5960323966667,11:16:51,7
12.358338195,76.5960392366667,11:17:13,8
12.358332715,76.5960353966667,11:17:29,6
12.3582107592004,76.5961908673667,11:24:35,8
12.3581994433333,76.596215,11:15:57,7
12.3583435483333,76.59602993,11:15:10,6
12.3582383366667,76.5962509183333,11:16:06,9
12.3583344583333,76.596034885,11:17:26,8
12.35836103,76.59603743,11:15:00,4
12.3583649483333,76.596036655,11:14:56,6
12.358296435,76.596163095,11:16:22,7
12.3582542566667,76.5962029733333,11:24:08,5
12.3583371316667,76.5960292533333,11:15:11,6
12.35825429,76.5962067616667,11:24:52,6
12.35835786,76.5960332116667,11:15:04,7
12.358243258845,76.5961915087076,11:24:40,8
12.3583385833333,76.5960321483333,11:16:50,6
12.3583320233333,76.5960336583333,11:17:38,9
12.3582484983333,76.59620637,11:24:48,7
12.358334025,76.5960532633333,11:16:39,10
12.358299735,76.5961557966667,11:16:23,7
12.3582284066667,76.596013385,11:15:25,7
12.3582538266667,76.5962027766667,11:24:14,7
12.3582927033333,76.5961714516667,11:16:21,7
12.35833543,76.5960347016667,11:16:57,5
12.3583335383333,76.5960348366667,11:17:31,7
12.3583197716667,76.5961049883333,11:16:31,10
12.3582030166667,76.5960534683333,11:15:33,9
12.3582538233333,76.59620847,11:24:50,8
12.3582488733333,76.5960205716667,11:15:22,3
12.358203675,76.5961413033333,11:15:47,9
12.3582536916667,76.596202355,11:24:13,6
12.3582730266667,76.5962067883333,11:16:15,8
12.3583332683333,76.5960353383333,11:17:28,7
12.35825451,76.5962052533333,11:24:57,6
12.3582028966667,76.5961249766667,11:15:45,8
12.3583560916667,76.5960330216667,11:15:08,8
